timestamps,VbINP_IVPresent_flg,VeAGSM_ConftPathValid_enum,VeINP_IVClass,VfAGSM_1ConftPathLength_m,VfAGSM_1ConftPathTypC3_co,VfAGSM_2ConftPathLength_m,VfAGSM_2ConftPathTypC3_co,VfAGSM_3ConftPathLength_m,VfAGSM_3ConftPathTypC3_co,VfAGSM_ConftPathTypC0_m,VfAGSM_ConftPathTypC1_rad,VfAGSM_ConftPathTypC2_co,VfAGSM_LHLaneMkr0C0_m,VfAGSM_LHLaneMkr0C1_rad,VfAGSM_LHLaneMkr0C2_co,VfAGSM_LHLaneMkr0C3_co,VfAGSM_LHLaneMkr0EdRange_m,VfAGSM_LHLaneMkr0StRange_m,VfAGSM_LHLaneMkr1C0_m,VfAGSM_LHLaneMkr1C1_rad,VfAGSM_LHLaneMkr1C2_co,VfAGSM_LHLaneMkr1C3_co,VfAGSM_LHLaneMkr1EdRange_m,VfAGSM_LHLaneMkr1StRange_m,VfAGSM_VehicleSpd_mps,VfINP_IVAcc_mpss,VfINP_IVHeading_rad,VfINP_IVLaDis_m,VfINP_IVLaSpd_mps,VfINP_IVLgDis_m,VfINP_IVV_mps
2.862882116,0,1,0,25.71235657,-1.38E-06,40,-6.63E-07,50.07959366,0,-0.138344809,0.008181664,-8.01E-06,-1.460863471,-0.008465767,2.77E-05,9.79E-07,56.98999023,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
2.893874503,0,1,0,25.71235657,-1.37E-06,40,-6.62E-07,50.06519318,0,-0.138453528,0.008201963,-8.01E-06,-1.460863471,-0.008465767,2.77E-05,9.79E-07,56.98999023,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
2.920928952,0,1,0,25.71235657,-1.37E-06,40,-6.62E-07,50.05078888,0,-0.138577327,0.008214889,-8.02E-06,-1.460863471,-0.008465767,2.77E-05,9.79E-07,56.98999023,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
2.953742773,0,1,0,25.71235657,-1.37E-06,40,-6.62E-07,50.0309906,0,-0.138752267,0.008227745,-8.04E-06,-1.460850239,-0.008460999,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
2.98267467,0,1,0,25.71235657,-1.37E-06,40,-6.62E-07,50.29378891,0,-0.138783455,0.008230721,-8.05E-06,-1.460850239,-0.008460999,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.008777892,0,1,0,25.71235657,-1.37E-06,40,-6.62E-07,50.55658722,0,-0.138801366,0.008232811,-8.06E-06,-1.460850239,-0.008460999,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.032524552,0,1,0,25.71235657,-1.37E-06,40,-6.63E-07,50.81938934,0,-0.138813004,0.008234322,-8.07E-06,-1.460850239,-0.008460999,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.063472942,0,1,0,25.71235657,-1.37E-06,40,-6.63E-07,51.08218765,0,-0.138820872,0.008235449,-8.07E-06,-1.460850239,-0.008460999,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.094584119,0,1,0,25.71235657,-1.37E-06,40,-6.63E-07,51.34498978,0,-0.139340028,0.008207308,-8.08E-06,-1.460821748,-0.008361816,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.126345384,0,1,0,25.71235657,-1.38E-06,40,-6.64E-07,51.36298752,0,-0.139127418,0.00817723,-8.10E-06,-1.460821748,-0.008361816,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.152291868,0,1,0,25.71235657,-1.38E-06,40,-6.64E-07,51.3719902,0,-0.139053568,0.008169089,-8.11E-06,-1.460821748,-0.008361816,2.77E-05,9.79E-07,57.08999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.183504059,0,1,0,25.71235657,-1.36E-06,40,-6.68E-07,51.11368942,0,-0.137466744,0.008253233,-8.12E-06,-1.460854411,-0.008664131,2.77E-05,9.78E-07,54.11999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.211366801,0,1,0,25.71235657,-1.36E-06,40,-6.69E-07,50.84639359,0,-0.137772888,0.008307427,-8.13E-06,-1.460854411,-0.008664131,2.77E-05,9.78E-07,54.11999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.241121796,0,1,0,25.71235657,-1.35E-06,40,-6.68E-07,50.57909012,0,-0.13809368,0.008343305,-8.14E-06,-1.460854411,-0.008664131,2.77E-05,9.78E-07,54.11999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.267165293,0,1,0,25.71235657,-1.35E-06,40,-6.68E-07,50.31179047,0,-0.138314471,0.008367466,-8.15E-06,-1.460854411,-0.008664131,2.77E-05,9.78E-07,54.11999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.294170919,0,1,0,25.71235657,-1.35E-06,40,-6.67E-07,50.044487,0,-0.13846083,0.008384052,-8.16E-06,-1.460854411,-0.008664131,2.77E-05,9.78E-07,54.11999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.32314381,0,1,0,25.71235657,-1.35E-06,40,-6.69E-07,50.05619049,0,-0.138727263,0.008385753,-8.16E-06,-1.460863948,-0.008630753,2.77E-05,9.78E-07,57.22000122,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.354960082,0,1,0,25.71235657,-1.35E-06,40,-6.70E-07,50.07958984,0,-0.138759539,0.008390115,-8.18E-06,-1.460863948,-0.008630753,2.77E-05,9.78E-07,57.22000122,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.384930106,0,1,0,25.71235657,-1.35E-06,40,-6.71E-07,50.09128952,0,-0.138764828,0.008392243,-8.19E-06,-1.460863948,-0.008630753,2.77E-05,9.78E-07,57.22000122,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.413857991,0,1,0,25.71235657,-1.37E-06,40,-6.67E-07,49.84648895,0,-0.140020221,0.008319593,-8.20E-06,-1.460813761,-0.008406639,2.86E-05,9.78E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.437745198,0,1,0,25.71235657,-1.38E-06,40,-6.65E-07,49.86899567,0,-0.139740884,0.008272994,-8.20E-06,-1.460813761,-0.008406639,2.86E-05,9.78E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.467683218,0,1,0,25.71235657,-1.38E-06,40,-6.64E-07,49.89149094,0,-0.139456257,0.008242599,-8.21E-06,-1.460813761,-0.008406639,2.86E-05,9.78E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.50172979,0,1,0,25.71235657,-1.38E-06,40,-6.63E-07,49.93649292,0,-0.139135212,0.008209278,-8.23E-06,-1.460813761,-0.008406639,2.86E-05,9.78E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.527568259,0,1,0,25.71235657,-1.37E-06,40,-6.58E-07,50.22809601,0,-0.137873784,0.008268799,-8.23E-06,-1.460832834,-0.008645058,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.556515146,0,1,0,25.71235657,-1.37E-06,40,-6.57E-07,50.24069977,0,-0.138079494,0.008307362,-8.24E-06,-1.460832834,-0.008645058,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.5874493,0,1,0,25.71235657,-1.37E-06,40,-6.57E-07,50.2532959,0,-0.138306364,0.00833338,-8.25E-06,-1.460832834,-0.008645058,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.613406785,0,1,0,25.71235657,-1.37E-06,40,-6.57E-07,50.26589584,0,-0.13846314,0.00835136,-8.26E-06,-1.460832834,-0.008645058,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.641354538,0,1,0,25.71235657,-1.37E-06,40,-6.59E-07,50.27849579,0,-0.139181018,0.008330925,-8.27E-06,-1.460771799,-0.00853157,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.669787356,0,1,0,25.71235657,-1.37E-06,40,-6.59E-07,50.54759216,0,-0.139129624,0.008318734,-8.28E-06,-1.460771799,-0.00853157,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.701239579,0,1,0,25.71235657,-1.38E-06,40,-6.60E-07,51.08579254,0,-0.138998777,0.008306797,-8.29E-06,-1.460771799,-0.00853157,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.728324216,0,1,0,25.71235657,-1.37E-06,40,-6.60E-07,51.35488892,0,-0.137910634,0.008365765,-8.30E-06,-1.46079278,-0.008742332,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.759263371,0,1,0,25.71235657,-1.36E-06,40,-6.60E-07,51.62398529,0,-0.138124481,0.008404073,-8.31E-06,-1.46079278,-0.008742332,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.789482428,0,1,0,25.71235657,-1.36E-06,40,-6.61E-07,51.62398529,0,-0.13834779,0.008429898,-8.32E-06,-1.46079278,-0.008742332,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.815089867,0,1,0,25.71235657,-1.36E-06,40,-6.61E-07,51.62398529,0,-0.138501629,0.008447758,-8.33E-06,-1.46079278,-0.008742332,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.842038485,0,1,0,25.71235657,-1.36E-06,40,-6.62E-07,51.62398529,0,-0.138603508,0.008460357,-8.34E-06,-1.46079278,-0.008742332,2.86E-05,9.78E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.874549851,0,1,0,25.71235657,-1.36E-06,40,-6.62E-07,51.35399246,0,-0.138574287,0.008473776,-8.35E-06,-1.460818052,-0.00875473,2.86E-05,9.78E-07,54.36000061,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.908007344,0,1,0,25.71235657,-1.36E-06,40,-6.61E-07,50.81399536,0,-0.138686776,0.008489965,-8.36E-06,-1.460818052,-0.00875473,2.86E-05,9.78E-07,54.36000061,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.932788671,0,1,0,25.71235657,-1.36E-06,40,-6.60E-07,50.54399872,0,-0.138722047,0.008495103,-8.37E-06,-1.460818052,-0.00875473,2.86E-05,9.78E-07,54.36000061,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.960893445,0,1,0,25.71235657,-1.36E-06,40,-6.58E-07,50.54399872,0,-0.138003662,0.008540238,-8.38E-06,-1.460874915,-0.008897781,2.86E-05,9.77E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
3.987956079,0,1,0,25.71235657,-1.36E-06,40,-6.58E-07,50.54399872,0,-0.138174519,0.008570391,-8.39E-06,-1.460874915,-0.008897781,2.86E-05,9.77E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.015629795,0,1,0,25.71235657,-1.36E-06,40,-6.58E-07,50.54399872,0,-0.138345927,0.008591376,-8.40E-06,-1.460874915,-0.008897781,2.86E-05,9.77E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.042740435,0,1,0,25.71235657,-1.36E-06,40,-6.59E-07,50.54399872,0,-0.138465673,0.008606391,-8.41E-06,-1.460874915,-0.008897781,2.86E-05,9.77E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.076696481,0,1,0,25.71235657,-1.36E-06,40,-6.60E-07,50.54399872,0,-0.138547361,0.008617435,-8.41E-06,-1.460838079,-0.008652687,2.86E-05,9.77E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.105451071,0,1,0,25.71235657,-1.38E-06,40,-6.54E-07,50.27579498,0,-0.139607236,0.008512882,-8.43E-06,-1.460838079,-0.008652687,2.86E-05,9.77E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.133441646,0,1,0,25.71235657,-1.38E-06,40,-6.54E-07,50.27669144,0,-0.13936235,0.008486331,-8.43E-06,-1.460838079,-0.008652687,2.86E-05,9.77E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.16432528,0,1,0,25.71235657,-1.38E-06,40,-6.53E-07,50.27759171,0,-0.139194608,0.008468779,-8.44E-06,-1.460838079,-0.008652687,2.86E-05,9.77E-07,54.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.195432918,0,1,0,25.71235657,-1.37E-06,40,-6.50E-07,50.54669189,0,-0.138240993,0.008504609,-8.45E-06,-1.460886598,-0.008816719,2.86E-05,9.76E-07,57.3500061,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.22326549,0,1,0,25.71235657,-1.37E-06,40,-6.50E-07,50.54489517,0,-0.138480559,0.008543096,-8.47E-06,-1.460886598,-0.008816719,2.86E-05,9.76E-07,57.3500061,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.252150082,0,1,0,25.71235657,-1.37E-06,40,-6.51E-07,50.5439949,0,-0.138574123,0.008553729,-8.47E-06,-1.460886598,-0.008816719,2.86E-05,9.76E-07,57.3500061,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.282090697,0,1,0,25.71235657,-1.37E-06,40,-6.51E-07,50.54309464,0,-0.138636336,0.008561223,-8.48E-06,-1.460886598,-0.008816719,2.86E-05,9.76E-07,57.3500061,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.311032291,0,1,0,25.71235657,-1.37E-06,40,-6.52E-07,50.5412941,0,-0.139175206,0.008538486,-8.49E-06,-1.460860491,-0.008720398,2.86E-05,9.76E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.341973926,0,1,0,25.71235657,-1.38E-06,40,-6.53E-07,50.80859375,0,-0.13909933,0.008524442,-8.50E-06,-1.460860491,-0.008720398,2.86E-05,9.76E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.371099524,0,1,0,25.71235657,-1.38E-06,40,-6.53E-07,51.0758934,0,-0.1390118,0.008515336,-8.51E-06,-1.460860491,-0.008720398,2.86E-05,9.76E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.399846114,0,1,0,25.71235657,-1.38E-06,40,-6.53E-07,51.61049652,0,-0.138563022,0.008523295,-8.53E-06,-1.460918307,-0.008780479,2.86E-05,9.75E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.423801606,0,1,0,25.71235657,-1.37E-06,40,-6.53E-07,51.60960007,0,-0.138601035,0.008532217,-8.53E-06,-1.460918307,-0.008780479,2.86E-05,9.75E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.453902224,0,1,0,25.71235657,-1.37E-06,40,-6.54E-07,51.60869598,0,-0.138653189,0.008538125,-8.54E-06,-1.460918307,-0.008780479,2.86E-05,9.75E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.482753816,0,1,0,25.71235657,-1.37E-06,40,-6.54E-07,51.60779572,0,-0.138689414,0.008542125,-8.55E-06,-1.460918307,-0.008780479,2.86E-05,9.75E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.511782412,0,1,0,25.71235657,-1.37E-06,40,-6.54E-07,51.60689545,0,-0.138713256,0.008544897,-8.56E-06,-1.460918307,-0.008780479,2.86E-05,9.75E-07,57.33999634,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.540736006,0,1,0,25.71235657,-1.38E-06,40,-6.51E-07,51.32339478,0,-0.13960883,0.008493856,-8.57E-06,-1.460915208,-0.008601189,2.86E-05,9.75E-07,54.19999695,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.571674641,0,1,0,25.71235657,-1.38E-06,40,-6.50E-07,51.04079437,0,-0.139419407,0.008460697,-8.57E-06,-1.460915208,-0.008601189,2.86E-05,9.75E-07,54.19999695,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.604595317,0,1,0,25.71235657,-1.38E-06,40,-6.49E-07,50.47559357,0,-0.139090657,0.008423401,-8.59E-06,-1.460915208,-0.008601189,2.86E-05,9.75E-07,54.19999695,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.631382867,0,1,0,25.71235657,-1.39E-06,40,-6.50E-07,50.46209335,0,-0.139206603,0.008401314,-8.60E-06,-1.460919261,-0.008559227,2.86E-05,9.74E-07,57.19000244,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.658398421,0,1,0,25.71235657,-1.39E-06,40,-6.51E-07,50.44859695,0,-0.139101282,0.00838635,-8.61E-06,-1.460919261,-0.008559227,2.86E-05,9.74E-07,57.19000244,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.686723003,0,1,0,25.71235657,-1.39E-06,40,-6.51E-07,50.43509674,0,-0.139014974,0.008375842,-8.62E-06,-1.460919261,-0.008559227,2.86E-05,9.74E-07,57.19000244,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.713446551,0,1,0,25.71235657,-1.39E-06,40,-6.50E-07,50.42159653,0,-0.138955474,0.008368266,-8.63E-06,-1.460919261,-0.008559227,2.86E-05,9.74E-07,57.19000244,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.738171059,0,1,0,25.71235657,-1.38E-06,40,-6.50E-07,50.41259766,0,-0.138577774,0.008383522,-8.63E-06,-1.460902572,-0.008630753,2.86E-05,9.74E-07,57.23999023,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.766369638,0,1,0,25.71235657,-1.38E-06,40,-6.50E-07,50.40359879,0,-0.138630509,0.008392784,-8.64E-06,-1.460902572,-0.008630753,2.86E-05,9.74E-07,57.23999023,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.801028349,0,1,0,25.71235657,-1.38E-06,40,-6.50E-07,50.95079803,0,-0.138729617,0.008402077,-8.66E-06,-1.460902572,-0.008630753,2.86E-05,9.74E-07,57.23999023,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.827525893,0,1,0,25.71235657,-1.37E-06,40,-6.50E-07,51.22439575,0,-0.138754174,0.008404253,-8.67E-06,-1.460902572,-0.008630753,2.86E-05,9.74E-07,57.23999023,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.856016478,0,1,0,25.71235657,-1.37E-06,40,-6.50E-07,51.50429535,0,-0.137899235,0.00845623,-8.68E-06,-1.46092093,-0.008803368,2.86E-05,9.73E-07,57.30999756,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.886088095,0,1,0,25.71235657,-1.36E-06,40,-6.50E-07,51.51509476,0,-0.13810508,0.008490168,-8.68E-06,-1.46092093,-0.008803368,2.86E-05,9.73E-07,57.30999756,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.914796684,0,1,0,25.71235657,-1.36E-06,40,-6.50E-07,51.52589798,0,-0.138304085,0.008512443,-8.69E-06,-1.46092093,-0.008803368,2.86E-05,9.73E-07,57.30999756,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.940744217,0,1,0,25.71235657,-1.36E-06,40,-6.51E-07,51.53669357,0,-0.13844043,0.008527743,-8.70E-06,-1.46092093,-0.008803368,2.86E-05,9.73E-07,57.30999756,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
4.967871774,0,1,0,25.71235657,-1.36E-06,40,-6.51E-07,51.54659271,0,-0.138596073,0.008534295,-8.71E-06,-1.46092689,-0.008789063,2.86E-05,9.73E-07,57.29998779,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.00176547,0,1,0,25.71235657,-1.36E-06,40,-6.52E-07,51.55739212,0,-0.138665289,0.008543232,-8.73E-06,-1.46092689,-0.008789063,2.86E-05,9.73E-07,57.29998779,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.02856302,0,1,0,25.71235657,-1.36E-06,40,-6.53E-07,51.5627861,0,-0.138683096,0.008546366,-8.73E-06,-1.46092689,-0.008789063,2.86E-05,9.73E-07,57.29998779,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.058508634,0,1,0,25.71235657,-1.36E-06,40,-6.53E-07,51.56818771,0,-0.138696462,0.008548937,-8.74E-06,-1.46092689,-0.008789063,2.86E-05,9.73E-07,57.29998779,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.089449733,0,1,0,25.71235657,-1.36E-06,40,-6.54E-07,51.57988739,0,-0.138417259,0.008568089,-8.75E-06,-1.460930943,-0.008847237,2.86E-05,9.73E-07,57.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.11340049,0,1,0,25.71235657,-1.36E-06,40,-6.54E-07,51.585289,0,-0.1384902,0.008580918,-8.76E-06,-1.460930943,-0.008847237,2.86E-05,9.73E-07,57.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.141532554,0,1,0,25.71235657,-1.36E-06,40,-6.55E-07,51.5906868,0,-0.138561919,0.008589864,-8.77E-06,-1.460930943,-0.008847237,2.86E-05,9.73E-07,57.36999512,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.170457677,0,1,0,25.71235657,-1.36E-06,40,-6.55E-07,51.59608841,0,-0.138612017,0.008596291,-8.78E-06,-1.460926771,-0.008778572,2.86E-05,9.72E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.201266938,0,1,0,25.71235657,-1.36E-06,40,-6.56E-07,51.60598755,0,-0.138933629,0.008572111,-8.79E-06,-1.460926771,-0.008778572,2.86E-05,9.72E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.227906892,0,1,0,25.71235657,-1.37E-06,40,-6.57E-07,51.61138916,0,-0.138875499,0.008566338,-8.80E-06,-1.460926771,-0.008778572,2.86E-05,9.72E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.2552689,0,1,0,25.71235657,-1.37E-06,40,-6.57E-07,51.61679077,0,-0.138836443,0.008562689,-8.81E-06,-1.460926771,-0.008778572,2.86E-05,9.72E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.285508119,0,1,0,25.71235657,-1.37E-06,40,-6.57E-07,51.62219238,0,-0.138811558,0.008560373,-8.82E-06,-1.460926771,-0.008778572,2.86E-05,9.72E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.312049066,0,1,0,25.71235657,-1.37E-06,40,-6.58E-07,51.62759399,0,-0.139368042,0.008526035,-8.83E-06,-1.460906982,-0.008665085,2.86E-05,9.71E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.338037973,0,1,0,25.71235657,-1.37E-06,40,-6.58E-07,51.62669754,0,-0.139236361,0.008503983,-8.83E-06,-1.460906982,-0.008665085,2.86E-05,9.71E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.370082324,0,1,0,25.71235657,-1.37E-06,40,-6.58E-07,51.62579346,0,-0.139103442,0.008488943,-8.84E-06,-1.460906982,-0.008665085,2.86E-05,9.71E-07,57.35998535,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.400119528,0,1,0,25.71235657,-1.37E-06,40,-6.58E-07,51.63928986,0,-0.138442606,0.008500901,-8.86E-06,-1.460924864,-0.008765221,2.86E-05,9.70E-07,57.52999878,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.426814487,0,1,0,25.71235657,-1.37E-06,40,-6.58E-07,51.65459061,0,-0.138512462,0.008514808,-8.87E-06,-1.460924864,-0.008765221,2.86E-05,9.70E-07,57.52999878,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.453718461,0,1,0,25.71235657,-1.36E-06,40,-6.58E-07,51.66989136,0,-0.138598308,0.008523721,-8.88E-06,-1.460924864,-0.008765221,2.86E-05,9.70E-07,57.52999878,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.482670586,0,1,0,25.71235657,-1.36E-06,40,-6.58E-07,51.68519211,0,-0.138657093,0.00852955,-8.88E-06,-1.460924864,-0.008765221,2.86E-05,9.70E-07,57.52999878,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.511610709,0,1,0,25.71235657,-1.36E-06,40,-6.58E-07,51.70049286,0,-0.138694078,0.008533309,-8.89E-06,-1.460924864,-0.008765221,2.86E-05,9.70E-07,57.52999878,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.541083872,0,1,0,25.71235657,-1.37E-06,40,-6.56E-07,51.44489288,0,-0.139386579,0.008496445,-8.90E-06,-1.46090591,-0.008631706,2.86E-05,9.70E-07,54.52000427,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.568674896,0,1,0,25.71235657,-1.37E-06,40,-6.55E-07,51.18929291,0,-0.139254272,0.008472414,-8.91E-06,-1.46090591,-0.008631706,2.86E-05,9.70E-07,54.52000427,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.60183933,0,1,0,25.71235657,-1.37E-06,40,-6.54E-07,50.67809296,0,-0.139017105,0.008445215,-8.92E-06,-1.46090591,-0.008631706,2.86E-05,9.70E-07,54.52000427,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.626864166,0,1,0,25.71235657,-1.37E-06,40,-6.53E-07,50.66999435,0,-0.138615519,0.00845793,-8.93E-06,-1.460903764,-0.008701324,2.86E-05,9.70E-07,57.26998901,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.653463117,0,1,0,25.71235657,-1.36E-06,40,-6.53E-07,50.646595,0,-0.138650268,0.008465717,-8.94E-06,-1.460903764,-0.008701324,2.86E-05,9.70E-07,57.26998901,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.682269231,0,1,0,25.71235657,-1.36E-06,40,-6.53E-07,50.62319183,0,-0.138698503,0.008470661,-8.95E-06,-1.460903764,-0.008701324,2.86E-05,9.70E-07,57.26998901,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
5.709212208,0,1,0,25.71235657,-1.36E-06,40,-6.53E-07,50.59979248,0,-0.138731316,0.008473837,-8.95E-06,-1.460903764,-0.008701324,2.86E-05,9.70E-07,57.26998901,0,0,0,0,0,-200,-200,0,0,0,0.005,0,198.5,0
