t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VeINP_IVID[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfLSSIN_l_LaneMkrOffsLe[],VfLSSIN_Ag_LaneMkrHdgAgLe[],VfLSSIN_Crvt_LaneMkrCrvtLe[],VfLSSIN_dCrvt_LaneMkrCrvtRateLe[],VfLSSIN_l_ViewRngLe[],VfLSSIN_l_StrtRngLe[],VfLSSIN_l_LaneMkrOffsRi[],VfLSSIN_Ag_LaneMkrHdgAgRi[],VfLSSIN_Crvt_LaneMkrCrvtRi[],VfLSSIN_dCrvt_LaneMkrCrvtRateRi[],VfLSSIN_l_ViewRngRi[],VfLSSIN_l_StrtRngRi[],VFLSSIN7_l_LaneMkrOffsNxtLe[],VFLSSIN7_Ag_LaneMkrHdgAgNxtLe[],VFLSSIN7_Crvt_LaneMkrCrvtNxtLe[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtLe[],VfLSSIN7_l_ViewRngNxtLe[],VFLSSIN7_l_StrtRngNxtLe[],VFLSSIN7_l_LaneMkrOffsNxtRi[],VFLSSIN7_Ag_LaneMkrHdgAgNxtRi[],VFLSSIN7_Crvt_LaneMkrCrvtNxtRi[],VFLSSIN7_dCrvt_LaneMkrCrvtRateNxtRi[],VfLSSIN7_l_ViewRngNxtRi[],VFLSSIN7_l_StrtRngNxtRi[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
42.04181182,1.770833492,0.215941206,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.892078638,28.9100132,1,8.651967049,0.346237093,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.791666746,0,0,0,0,0,1.791666746,0,0,0,0,1.791666746,0,0,0,0,1.791666746,0,0,1E-15,1.19479E-05,-0.051280547,-0.027786732,0,0,1.770833492,0.215941206,1,3.400000095,3.400000095,1.629166603,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.574832559,-0.051472947,4.19617E-05,0,161.9196472,-0.000190735,-1.663722277,-0.048183162,0,0,154.9596558,-0.000190735,5.024463177,-0.056087274,-0.000383377,0,126.7296906,0,-5.153568268,-0.041660845,0.000326157,6E-05,90.35972595,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.579266429,1.659252048,0.051321983,0.048023224,-2.09808E-05,0,-1.08033E-07,1.546E-07,161.9200134,154.9599915,0,0,-5.023847103,5.154027462,0.055913925,0.041521072,-0.000191689,0.000163078,4.40516E-07,-6.38887E-07,126.730011,90.35998535,0,10.86000061
42.10355626,1.791666746,0.206141204,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.903674603,29.14839745,1,8.674326897,0.260281652,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.791666746,0,0,0,0,0,1.791666746,0,0,0,0,1.791666746,0,0,0,0,1.791666746,0,0,0,1.24475E-05,-0.050642189,-0.037310898,0,0,1.791666746,0.206141204,1,3.400000095,3.400000095,1.608333349,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.573334217,-0.051200908,4.19617E-05,0,161.2196503,-0.000190735,-1.664029956,-0.047829363,0,0,156.7096558,-0.000190735,5.02352047,-0.05558436,-0.000383377,0,131.1096802,0,-5.15602541,-0.041400485,0.000326157,6E-05,85.34973145,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.573013306,1.663734078,0.050625801,0.047180176,-2.09808E-05,0,-1.22003E-07,1.42492E-07,161.2200012,156.7099915,0,0,-5.017925739,5.160614491,0.054751396,0.040866852,-0.000191689,0.000163078,5.18747E-07,-5.81145E-07,131.1099854,85.3500061,0,10.66999817
42.16551072,1.791666746,0.206141204,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.906152964,29.46772957,1,8.694206238,0.260878146,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.812500119,0,0,0,0,0,1.812500119,0,0,0,0,1.812500119,0,0,0,0,1.812500119,0,0,0,1.24475E-05,-0.050642189,-0.037310898,0,0,1.791666746,0.206141204,1,3.400000095,3.400000095,1.608333349,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.56611073,-0.050649509,4.19617E-05,0,161.2196503,-0.000190735,-1.670511842,-0.047216721,0,0,156.7096558,-0.000190735,5.015865326,-0.054810662,-0.000383377,0,131.1096802,0,-5.162143707,-0.040890764,0.000326157,6E-05,85.34973145,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.570483088,1.666091919,0.050440788,0.04699707,-2.09808E-05,0,-1.22003E-07,1.42492E-07,161.2200012,156.7099915,0,0,-5.015189648,5.162656307,0.054549217,0.040699959,-0.000191689,0.000163078,5.18747E-07,-5.81145E-07,131.1099854,85.3500061,0,10.66999817
42.22543148,1.791666746,0.196341202,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.910017252,29.76857567,1,8.714033127,0.261473089,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.812500119,0,0,0,0,0,1.812500119,0,0,0,0,1.812500119,0,0,0,0,1.812500119,0,0,0,1.28216E-05,-0.050193589,-0.044444859,0,0,1.791666746,0.196341202,1,3.400000095,3.400000095,1.608333349,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.563419104,-0.050210327,4.19617E-05,0,161.2096558,-0.000190735,-1.671937704,-0.046827246,0,0,161.2096558,-0.000190735,5.011136055,-0.054070126,-0.000381882,4.41E-07,134.2296753,0,-5.167985439,-0.040570121,0.000329147,6E-05,80.52973175,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.565409303,1.669713378,0.049812317,0.046447754,-2.09808E-05,0,-9.96515E-08,1.61119E-07,161.2099915,161.2099915,0,0,-5.007846355,5.17052269,0.053570747,0.040229797,-0.000190735,0.000164986,5.30854E-07,-6.64033E-07,134.230011,80.52999878,0,10.47000122
42.29152525,1.833333492,0.225741208,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.919344187,30.33535576,1,8.75321579,0.262648791,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.833333492,0,0,0,0,0,1.833333492,0,0,0,0,1.833333492,0,0,0,0,1.833333492,0,0,0,1.32284E-05,-0.0493811,-0.052200556,0,0,1.833333492,0.225741208,1,3.400000095,3.400000095,1.566666603,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.557412267,-0.04947995,4.28963E-05,7.35E-07,158.7096558,-0.000190735,-1.677484035,-0.046513684,0,0,166.0396576,-0.000190735,5.003145218,-0.05320961,-0.000381491,2.97675E-08,137.5496826,0,-5.173478127,-0.040278561,0.00032806,6E-05,76.20973969,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.559772849,1.674977422,0.048979759,0.046431541,-2.19345E-05,0,-1.4063E-07,1.05239E-07,158.7099915,166.0400085,0,0,-4.999960899,5.175767422,0.052660942,0.040189743,-0.000190735,0.000163078,4.89876E-07,-3.65078E-07,137.5499878,76.20999146,0,10.27999878
42.35614685,1.833333492,0.225741208,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.923909426,30.61924553,1,8.77292347,0.263240129,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.854166746,0,0,0,0,0,1.854166746,0,0,0,0,1.854166746,0,0,0,0,1.854166746,0,0,0,1.32284E-05,-0.0493811,-0.052200556,0,0,1.833333492,0.225741208,1,3.400000095,3.400000095,1.566666603,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.550769329,-0.048859045,4.37094E-05,1.9845E-07,158.7096558,-0.000190735,-1.683771849,-0.046244036,0,0,166.0396576,-0.000190735,4.995663166,-0.052531458,-0.000381472,3.75071E-09,137.5496826,0,-5.179048061,-0.040019494,0.000326471,6E-05,76.20973969,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.554741621,1.679745913,0.048547745,0.046003342,-2.19345E-05,0,-1.4063E-07,1.05239E-07,158.7099915,166.0400085,0,0,-4.994551659,5.179893494,0.052193642,0.039795876,-0.000190735,0.000163078,4.89876E-07,-3.65078E-07,137.5499878,76.20999146,0,10.27999878
42.41863319,1.854166746,0.225741208,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.961657286,31.20777321,1,8.671773911,0.26020503,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.854166746,0,0,0,0,0,1.854166746,0,0,0,0,1.854166746,0,0,0,0,1.854166746,0,0,0,1.34603E-05,-0.048787285,-0.056621552,0,0,1.854166746,0.225741208,1,3.400000095,3.400000095,1.545833349,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.549720764,-0.048391551,4.38482E-05,2.97675E-08,167.5296478,-0.000190735,-1.683673859,-0.045983654,0,0,163.1696472,-0.000190735,4.993493557,-0.051935934,-0.000380535,7.35434E-07,138.5596771,0,-5.182396889,-0.039808385,0.000327132,6E-05,72.93974304,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.552197814,1.680822492,0.04797554,0.045730591,-2.19345E-05,0,-9.22009E-08,1.83471E-07,167.5299988,163.1700134,0,0,-4.990548134,5.185063362,0.051387787,0.039611816,-0.000189781,0.000164032,4.80562E-07,-2.26311E-07,138.5599976,72.94000244,0,10.08000183
42.4910727,1.854166746,0.245341212,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,3.987076759,32.03090668,1,8.68307209,0.260544062,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.875000238,0,0,0,0,0,1.875000238,0,0,0,0,1.875000238,0,0,0,0,1.875000238,0,0,2.20363E-08,1.45608E-05,-0.047986295,-0.06650126,0,0,1.854166746,0.245341212,1,3.400000095,3.400000095,1.545833349,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.542870998,-0.047794957,4.38682E-05,1.28596E-09,167.5296478,-0.000190735,-1.689947128,-0.04554322,0,0,163.1696472,-0.000190735,4.985914707,-0.051193666,-0.000379621,7.93956E-08,138.5596771,0,-5.188633442,-0.039442077,0.000328007,6E-05,72.93974304,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.544314981,1.686258316,0.047562599,0.045763016,-2.19345E-05,0,-9.77889E-08,8.6613E-08,168.6400146,168.6799927,0,0,-4.985909462,5.191454411,0.050501823,0.039258957,-0.000189781,0.000164032,4.97326E-07,-6.70552E-08,139.2900085,70.26998901,0,9.88999939
42.55859564,1.854166746,0.245341212,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.007073402,32.46080017,1,8.664273262,0.259979993,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.875000238,0,0,0,0,0,1.875000238,0,0,0,0,1.875000238,0,0,0,0,1.875000238,0,0,2.20363E-08,1.45608E-05,-0.047986295,-0.06650126,0,0,1.854166746,0.245341212,1,3.400000095,3.400000095,1.545833349,2,8.700000763,5.300000668,1.900000572,3,16,7.299999237,1.999998569,4,25,9,1.700000763,5,36,11,2,1.537390471,-0.047527269,4.38689E-05,1.4467E-10,168.6396484,-0.000190735,-1.693169117,-0.045631967,0,0,168.6796417,-0.000190735,4.983760357,-0.050555378,-0.00037957,1.07179E-08,139.2896729,0,-5.193046093,-0.03922439,0.000328057,6E-05,70.26974487,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.53942728,1.690960646,0.047199249,0.045403481,-2.19345E-05,0,-9.77889E-08,8.6613E-08,168.6400146,168.6799927,0,0,-4.98072052,5.195487976,0.050104141,0.038933754,-0.000189781,0.000164032,4.97326E-07,-6.70552E-08,139.2900085,70.26998901,0,9.88999939
42.61537831,1.895833492,0.215941206,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.012239456,32.70337677,1,8.661027908,0.259882599,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.895833492,0,0,0,0,0,1.895833492,0,0,0,0,1.895833492,0,0,0,0,1.895833492,0,0,1.20052E-09,1.47411E-05,-0.047403749,-0.068864763,0,0,1.895833492,0.215941206,1,3.600000143,3.600000143,1.704166651,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.532483339,-0.047172021,4.3869E-05,1.5624E-11,168.6396484,-0.000190735,-1.697831511,-0.045362882,0,0,168.6796417,-0.000190735,4.978655338,-0.05008693,-0.000379563,1.28613E-09,139.2896729,0,-5.197091103,-0.038909011,0.000328063,6E-05,70.26974487,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.535594821,1.69422102,0.046935081,0.044823647,-2.19345E-05,0,-1.35042E-07,1.28523E-07,165.25,165.2900085,0,0,-4.97658968,5.199864864,0.0498209,0.038033485,-0.000189781,0.000166893,5.56E-07,3.35276E-08,136.1900024,67.82000732,0,9.679992676
42.68316528,1.916666746,0.147341207,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.018702984,33.14675903,1,8.644556999,0.259388357,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.916666746,0,0,0,0,0,1.916666746,0,0,0,0,1.916666746,0,0,0,0,1.916666746,0,0,1.6751E-11,1.52384E-05,-0.046948675,-0.077889323,0,0,1.916666746,0.147341207,1,3.600000143,3.600000143,1.683333397,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.528632402,-0.046885304,4.3869E-05,1.641E-12,165.249649,-0.000190735,-1.701106668,-0.044841934,0,0,165.2896576,-0.000190735,4.974508286,-0.049766369,-0.000379562,1.44687E-10,136.189682,0,-5.201420307,-0.038132977,0.00033255,6E-05,67.81974792,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.530730247,1.69886601,0.04651165,0.044404984,-2.19345E-05,0,-1.35042E-07,1.28523E-07,165.25,165.2900085,0,0,-4.971426487,5.20380497,0.049362183,0.037649155,-0.000189781,0.000166893,5.56E-07,3.35276E-08,136.1900024,67.82000732,0,9.679992676
42.74727381,1.916666746,0.147341207,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.02031517,33.43369293,1,8.656198502,0.2597377,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.937500119,0,0,0,0,0,1.937500119,0,0,0,0,1.937500119,0,0,0,0,1.937500119,0,0,1.6751E-11,1.52384E-05,-0.046948675,-0.077889323,0,0,1.916666746,0.147341207,1,3.600000143,3.600000143,1.683333397,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.523793221,-0.046463002,4.3869E-05,1.69E-13,165.249649,-0.000190735,-1.705715179,-0.044366166,0,0,165.2896576,-0.000190735,4.969370842,-0.049310386,-0.000379562,1.5626E-11,136.189682,0,-5.205371857,-0.037624963,0.00033361,6E-05,67.81974792,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.527294159,1.704066157,0.046286583,0.04349041,-2.19345E-05,0,-9.87202E-08,1.31316E-07,161.480011,161.519989,0,0,-4.965651035,5.206764698,0.050299644,0.035920143,-0.000189781,0.000165939,6.59376E-07,-4.95464E-07,132.9299927,65.51998901,0,9.479995728
42.80312138,1.916666746,0.255141199,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.013776779,33.77741241,1,8.667691231,0.260082543,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.937500119,0,0,0,0,0,1.937500119,0,0,0,0,1.937500119,0,0,0,0,1.937500119,0,0,6.01E-13,1.55749E-05,-0.046472713,-0.084025979,0,0,1.916666746,0.255141199,1,3.600000143,3.600000143,1.683333397,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.518309236,-0.046085414,4.3869E-05,1.7E-14,161.47966,-0.000190735,-1.712754965,-0.043441851,0,0,161.5196533,-0.000190735,4.961379528,-0.049828466,-0.000379562,1.641E-12,132.9296875,0,-5.209847927,-0.036068358,0.000332269,6E-05,65.51974487,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.519966722,1.710948229,0.045585632,0.042796135,-2.19345E-05,0,-9.87202E-08,1.31316E-07,161.480011,161.519989,0,0,-4.957688332,5.212443352,0.049545288,0.035279274,-0.000189781,0.000165939,6.59376E-07,-4.95464E-07,132.9299927,65.51998901,0,9.479995728
42.86597776,1.958333492,0.137541205,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.034181118,34.38803864,1,8.590529442,0.171807617,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,1.958333492,0,0,0,0,1.958333492,0,0,2E-14,1.59552E-05,-0.045891408,-0.090960979,0,0,1.958333492,0.137541205,1,3.600000143,3.600000143,1.641666651,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.515051842,-0.045678958,4.3869E-05,2E-15,161.47966,-0.000190735,-1.7158674,-0.042910036,0,0,161.5196533,-0.000190735,4.957781792,-0.049609434,-0.000379562,1.69E-13,132.9296875,0,-5.212377071,-0.035411939,0.000331935,6E-05,65.51974487,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.515424371,1.711830854,0.045866966,0.0421772,-2.19345E-05,0,-1.49012E-07,1.49943E-07,157.8399963,157.8699951,0,0,-4.953185081,5.215979576,0.049798012,0.034309387,-0.000189781,0.000166893,5.48549E-07,-4.06988E-07,129.8299866,63.54998779,0,9.270004272
42.91912001,1.958333492,0.137541205,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.027739048,34.6595993,1,8.568169594,0.171360448,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.979166865,0,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,2E-14,1.59552E-05,-0.045891408,-0.090960979,0,0,1.958333492,0.137541205,1,3.600000143,3.600000143,1.641666651,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.508520722,-0.045727827,4.3869E-05,0,157.8396606,-0.000190735,-1.718673348,-0.042235974,0,0,157.8696594,-0.000190735,4.951106548,-0.049652673,-0.000379562,1.7E-14,129.8296814,0,-5.21739912,-0.03445553,0.000333381,6E-05,63.54974747,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.510505199,1.716353059,0.045531273,0.041846275,-2.19345E-05,0,-1.49012E-07,1.49943E-07,157.8399963,157.8699951,0,0,-4.947844505,5.219656944,0.049426079,0.034014702,-0.000189781,0.000166893,5.48549E-07,-4.06988E-07,129.8299866,63.54998779,0,9.270004272
42.97972113,1.979166865,0.127741203,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.022684574,34.77623749,1,8.550811768,0.171013281,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.979166865,0,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,1E-15,1.64461E-05,-0.045132216,-0.099912584,0,0,1.979166865,0.127741203,1,3.600000143,3.600000143,1.620833278,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.50482583,-0.045412708,4.3869E-05,0,156.5696564,-0.000190735,-1.721981406,-0.041779701,0,0,154.3596649,-0.000190735,4.946911335,-0.0494597,-0.000379562,2E-15,126.8796844,0,-5.220600605,-0.033683773,0.000333728,6E-05,61.73974991,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.507070065,1.719514251,0.044989586,0.041357994,-2.19345E-05,0,-1.35973E-07,1.56462E-07,156.5700073,154.3599854,0,0,-4.943855762,5.222728729,0.049164772,0.032993317,-0.000189781,0.000166893,5.45755E-07,-2.59839E-07,126.8800049,61.73999023,0,9.059997559
43.04565588,1.979166865,0.206141204,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.039767265,35.41530609,1,8.482974052,0.16965656,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.979166865,0,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,0,1.67292E-05,-0.044899177,-0.105076313,0,0,1.979166865,0.206141204,1,3.600000143,3.600000143,1.620833278,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.500131607,-0.044933334,4.3869E-05,0,156.5696564,-0.000190735,-1.726295829,-0.041301161,0,0,154.3596649,-0.000190735,4.941737652,-0.049078923,-0.000379562,0,126.8796844,0,-5.224146843,-0.032989141,0.000333779,6E-05,61.73974991,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.502201557,1.723987579,0.044473648,0.040846825,-2.19345E-05,0,-1.35973E-07,1.56462E-07,156.5700073,154.3599854,0,0,-4.938534737,5.226294041,0.048612595,0.032519341,-0.000189781,0.000166893,5.45755E-07,-2.59839E-07,126.8800049,61.73999023,0,9.059997559
43.11555109,1.979166865,0.166941211,75,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,99.00499725,200,0,0,0,1,4.046499252,35.76686096,1,8.441462517,0.168826342,0,99,200,0,0,0,0,99,200,0,0,0,0,0,0,0,1.979166865,0,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,0,0,1.979166865,0,0,0,1.70393E-05,-0.044374861,-0.110731304,0,0,1.979166865,0.166941211,1,3.600000143,3.600000143,1.620833278,2,9,5.399999619,1.799999475,3,16.39999962,7.399999619,2,4,25.5,9.100000381,1.700000763,5,36.60000229,11.10000229,2.000001907,1.496127009,-0.044246208,4.48036E-05,7.35E-07,155.5896606,-0.000190735,-1.733956337,-0.040801529,0,0,153.6196594,-0.000190735,4.939160347,-0.048288316,-0.000378628,7.35E-07,124.2996902,0,-5.22713089,-0.032563448,0.000332851,6E-05,60.53975296,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.49835813,1.732450604,0.043557167,0.040307045,-2.28882E-05,0,-1.35973E-07,1.35042E-07,155.5899963,153.6199951,0,0,-4.936563492,5.229187489,0.047474861,0.032179832,-0.000188828,0.000165939,4.96395E-07,-1.62981E-07,124.2999878,60.54000854,0,8.839996338
